id,tenant_id,sku,name,price_cents,stock,image_url,metadata,created_at,updated_at,marketing_description,image_gallery,custom_cta,social_links,custom_branding,custom_sections,landing_page_theme,audit_log_id,availability,brand,category_path,directory_category_id,condition,currency,description,eligibility_reason,gtin,item_status,location_id,merchant_name,mpn,price,quantity,search_tsv,sync_status,synced_at,title,visibility,manufacturer,source,enrichment_status,enriched_at,enriched_by,enriched_from_barcode,missing_images,missing_description,missing_specs,missing_brand,sale_price_cents,payment_gateway_type,payment_gateway_id,product_type,digital_delivery_method,digital_assets,access_duration_days,download_limit,license_type,has_variants,is_featured,featured_at,featured_until,featured_priority,featured_type,product_slug
sid-3wfim7mf,tid-mrsyk3w6,qsid-1766530641100,"Behr Premium Plus Ultra Exterior Paint & Primer in One, Satin Finish, 1 Gallon",4599,85,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,null,2026-03-26 01:23:42.569,2026-03-26 01:23:42.568,,{},null,null,null,{},default,,in_stock,Behr,{paint-supplies},scid-tid-mrsyk3w6-q30957,brand_new,USD,"A high-quality exterior paint and primer in one, offering superior durability and protection.",,,active,,,,45.99,,,pending,,"Behr Premium Plus Ultra Exterior Paint & Primer in One, Satin Finish, 1 Gallon",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530641100_paint-supplies_sid-3wfim7mf_5ffd42cd
sid-c48mz81p,tid-m8ijkrnk,qsid-1766440209114,"Faber-Castell Polychromos Artists' Color Pencils, Tin of 24",6299,22,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-c48mz81p/original-1766440366447.jpg,"{""features"": [""Unsurpassed lightfast pigments ensure long-lasting color"", ""Oil-based lead for smooth blending and layering"", ""Water-resistant and smudge-proof for clean, sharp lines"", ""Ergonomic design for comfortable, extended use"", ""Comes in a protective tin for easy storage and transport""], ""specifications"": {""lead"": ""Oil-based"", ""quantity"": ""24 pencils"", ""resistance"": ""Water-resistant, Smudge-proof"", ""lightfastness"": ""High""}, ""enhancedDescription"": ""Unlock your creative potential with Faber-Castell Polychromos Artists' Color Pencils, the choice of professionals worldwide for their unmatched quality and performance. This tin contains 24 artist-grade color pencils, renowned for their high-quality pigments that ensure vibrant color laydown and excellent lightfastness. The oil-based lead is water-resistant and smudge-proof, allowing you to blend beautifully without losing intensity or brightness. Whether you're a seasoned artist or a beginner eager to explore, Faber-Castell Polychromos pencils will elevate your art with their precision, durability, and rich, fade-resistant colors.""}",2025-12-22 21:51:52.437,2026-01-30 12:00:49.748,,{},,,,{},default,,in_stock,Faber-Castell,{drawing-painting},tid-m8ijkrnk_drawing-painting,brand_new,USD,"A tin of 24 premium quality Polychromos artists' color pencils, known for their unparalleled lightfastness and color brilliance.",,,active,,,,62.99,,,pending,,"Faber-Castell Polychromos Artists' Color Pencils, Tin of 24",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766440209114_drawing-painting_sid-c48mz81p_a66aa4e6
sid-st9ud49o,tid-jcvzufq2,qsid-1766530676991,Magnolia Home Cozy Corner Sectional Sofa,299999,52,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-pcjwag8v/original-1766530741713.jpg,"{""features"": [""Plush cushions for ultimate comfort"", ""Generous L-shaped design for ample seating"", ""Durable construction and high-quality fabric"", ""Neutral color palette to fit any decor style"", ""Designed by the renowned brand Magnolia Home""], ""specifications"": {""color"": ""Neutral"", ""material"": ""Fabric"", ""dimensions"": ""120\""W x 90\""D x 38\""H"", ""seatingCapacity"": ""5-6 adults""}, ""enhancedDescription"": ""Introducing the Magnolia Home Cozy Corner Sectional Sofa, meticulously designed to offer both style and comfort for your living space. With its plush cushions and generous seating, this L-shaped sectional invites you to relax in ultimate comfort. Whether you're gathering with family for movie night or hosting friends for a casual get-together, this sofa serves as the perfect centerpiece. Crafted with durability in mind, it features sturdy construction and high-quality fabrics that are both soft and resistant to wear and tear. Its neutral color palette ensures it blends seamlessly with any decor style, from traditional to contemporary. Elevate your living room's comfort and style with this exquisite piece from Magnolia Home.""}",2026-04-03 15:17:51.381,2026-04-03 15:35:04.87,,{},null,null,null,{},default,,in_stock,Magnolia Home,{living-room},scid-tid-jcvzufq2-xi4bia,brand_new,USD,"A plush, L-shaped sectional sofa designed to transform your living room into a haven of comfort.",,,active,,,,2999.99,,,pending,,Magnolia Home Cozy Corner Sectional Sofa,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766530676991_living-room_sid-st9ud49o_0777ea96
sid-1d3ugpbq,tid-lt2t1wzu,qsid-1766436467811,"Greek Yogurt, Strawberry, 5.3 oz",129,54,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-frm5d1c8/original-1765232540786.jpg,null,2026-03-26 01:15:44.253,2026-03-26 01:15:44.252,,{},null,null,null,{},default,,in_stock,Chobani,{dairy-eggs},tid-lt2t1wzu_dairy-eggs,brand_new,USD,A single-serving cup of creamy Greek yogurt with real strawberry pieces.,,,active,,,,1.29,,,pending,,"Greek Yogurt, Strawberry, 5.3 oz",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467811_dairy-eggs_sid-1d3ugpbq_42cc0494
sid-glqiaxzy,tid-m8ijkrnk,qsid-1767073877366,"Stainless Steel Hex Nut Assortment, 150-Piece",2499,58,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-4i3xryel/original-1766112556911.jpg,null,2025-12-30 05:51:23.916,2026-01-24 14:50:25.295,,{},,,,{},default,,in_stock,Hillman,{fasteners-hardware},tid-m8ijkrnk_fasteners-hardware,brand_new,USD,A comprehensive set of high-quality stainless steel hex nuts for various fastening applications.,,,active,,,,24.99,,,pending,,"Stainless Steel Hex Nut Assortment, 150-Piece",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,t,2026-01-20 22:06:07.444,,50,store_selection,lpc_qsid-1767073877366_fasteners-hardware_sid-glqiaxzy_f9cbd4e1
sid-5ka4o8v0,tid-m8ijkrnk,qsid-1766439434277,Chanel N°5 Eau de Parfum Spray 100ml,13500,79,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-pbhq13h0/original-1765527112746.jpg,null,2025-12-22 21:37:26.972,2026-01-12 14:25:51.202,,{},,,,{},default,,in_stock,Chanel,{fragrance},tid-m8ijkrnk_fragrance,brand_new,USD,"A timeless, legendary fragrance presented in an iconic bottle.",,,active,,,,135.00,,,pending,,Chanel N°5 Eau de Parfum Spray 100ml,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766439434277_fragrance_sid-5ka4o8v0_ab8f8ed7
sid-ktwumkdk,tid-lt2t1wzu,qsid-1766436571325,Revitalizing Night Cream - 50ml,4599,43,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5s8vjvxl/original-1766436700970.jpg,"{""features"": [""Deeply hydrates and nourishes skin overnight"", ""Reduces the appearance of fine lines and wrinkles"", ""Supports skin's natural repair process"", ""Fast-absorbing, non-greasy formula"", ""Suitable for all skin types""], ""specifications"": {""size"": ""50ml"", ""usage"": ""Apply nightly after cleansing"", ""quantity"": ""1"", ""skinType"": ""All skin types"", ""ingredients"": ""Water, Hyaluronic Acid, Vitamin E, Essential Oils""}, ""enhancedDescription"": ""Discover the secret to waking up with a radiant, youthful complexion with Luminous Skin's Revitalizing Night Cream. Specially formulated for all skin types, this luxurious night cream works overnight to moisturize deeply, reduce the appearance of fine lines, and rejuvenate tired skin. Enriched with hyaluronic acid, vitamin E, and essential oils, it supports skin's natural repair process, ensuring you wake up to a smoother, firmer, and more luminous complexion. Ideal for use as part of your nightly skincare routine, this cream's non-greasy formula absorbs quickly, leaving your skin feeling soft, comfortable, and deeply nourished.""}",2026-03-26 01:15:45.908,2026-03-26 01:15:45.906,,{},null,null,null,{},default,,in_stock,Luminous Skin,{health-beauty},scid-tid-lt2t1wzu-qnxckn,brand_new,USD,"An ultra-nourishing night cream designed to rejuvenate skin while you sleep, providing deep hydration and reducing the appearance of fine lines.",,,active,,,,45.99,,,pending,,Revitalizing Night Cream - 50ml,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571325_health-beauty_sid-ktwumkdk_84c09eb5
sid-9vpjxr7g,tid-8622qs2t,qsid-1766436571331,The Alchemist by Paulo Coelho (Paperback),1599,18,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-05kwmoez/original-1766436751061.jpg,"{""features"": [""A special 25th anniversary edition with a new forward by Paulo Coelho."", ""A global bestseller translated into over 70 languages."", ""A timeless tale that inspires readers to pursue their dreams with passion and purpose."", ""Paperback format for easy portability and reading."", ""A perfect gift for anyone on a journey of self-discovery.""], ""specifications"": {""pages"": 208, ""format"": ""Paperback"", ""ISBN-13"": ""978-0062315007"", ""language"": ""English"", ""dimensions"": ""5.2 x 0.5 x 8 inches"", ""publicationDate"": ""1993""}, ""enhancedDescription"": ""Embark on a profound journey of self-discovery with 'The Alchemist' by Paulo Coelho. This 25th anniversary paperback edition celebrates the timeless story of Santiago, an Andalusian shepherd boy who dreams of discovering a worldly treasure unlike any other. Coelho's narrative is a testament to the importance of following one’s dreams and listening to our hearts. With over two million copies sold worldwide and translations into more than 70 languages, 'The Alchemist' has established itself as a modern classic. This edition features a new forward by the author, making it a must-have for both new readers and longtime fans of Coelho's work. Dive into this magical novel and let the journey transform you.""}",2026-03-26 01:21:18.164,2026-03-26 01:21:18.162,,{},null,null,null,{},default,,in_stock,HarperOne,{books-media},scid-tid-8622qs2t-mcyh08,brand_new,USD,A special 25th anniversary edition of Paulo Coelho's extraordinary international bestselling phenomenon—the inspiring spiritual tale of self-discovery.,,,active,,,,15.99,,,pending,,The Alchemist by Paulo Coelho (Paperback),public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571331_books-media_sid-9vpjxr7g_de271cdd
csid-qqngr96a,tid-mrsyk3w6,WEAR-SW-FIT,Smart Watch - Fitness Tracker,12999,12,,"{""isDemoData"": true, ""cloverItemId"": ""demo_item_005"", ""cloverCategory"": ""Electronics"", ""googleCategoryId"": ""240""}",2026-01-10 15:38:09.759,2026-01-10 15:38:09.757,,{},,,,{},default,,in_stock,Demo Brand,"{Electronics,Audio,Headphones}",ccid-fpiksg,brand_new,USD,Track your fitness goals with heart rate monitoring and GPS,,,active,,,,129.99,,,pending,,Smart Watch - Fitness Tracker,public,,CLOVER_DEMO,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_WEAR-SW-FIT_electronics-audio-headphones_csid-qqngr96a_d6801e56
csid-m6eakfhc,tid-r6cccpag,WEAR-SW-FIT,Smart Watch - Fitness Tracker,12999,12,,"{""isDemoData"": true, ""cloverItemId"": ""demo_item_005"", ""cloverCategory"": ""Electronics"", ""googleCategoryId"": ""240""}",2026-03-30 03:18:34.121,2026-03-30 03:18:34.119,,{},,,,{},default,,in_stock,Demo Brand,"{Electronics,Audio,Headphones}",scid-tid-r6cccpag-pqnluf,brand_new,USD,Track your fitness goals with heart rate monitoring and GPS,,,active,,,,129.99,,,pending,,Smart Watch - Fitness Tracker,public,,CLOVER_DEMO,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_WEAR-SW-FIT_electronics-audio-headphones_csid-m6eakfhc_d6801e56
sid-sl27utfm,tid-a3813d7i,NQW6-PHYS-SHIP-PUBL-EC8P,"Amy's Cheese Pizza, Single Serve",699,54,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,null,2026-02-28 01:23:13.149,2026-03-24 22:29:10.412,,{},,,,{},default,,in_stock,Amy's Kitchen,{frozen-foods},tid-a3813d7i_frozen-foods,brand_new,USD,A delicious single-serve cheese pizza made with organic ingredients.,,,trashed,,,,6.99,,,pending,,"Amy's Cheese Pizza, Single Serve",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_NQW6-PHYS-SHIP-PUBL-EC8P_frozen-foods_sid-sl27utfm_3bbf008f
sid-keovszmu,tid-lt2t1wzu,ULCW-DIGI-LINK-PERS-546R,Digital Consultant Kit,0,2,,"{""features"": [""Digital Consultant Features""], ""enhancedDescription"": ""Digital Consultant Enhanced""}",2026-03-06 12:34:59.679,2026-03-06 12:34:59.675,,{},,,,{},default,,in_stock,Digital Consultant,{},,brand_new,USD,Digital Consultant,,,trashed,,,,0.00,,,pending,,Digital Consultant Kit,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_ULCW-DIGI-LINK-PERS-546R__sid-keovszmu_4465629c
sid-rx9svk7h,tenant-1774885228681,qsid-1766530676991,Magnolia Home Cozy Corner Sectional Sofa,299999,52,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-pcjwag8v/original-1766530741713.jpg,"{""features"": [""Plush cushions for ultimate comfort"", ""Generous L-shaped design for ample seating"", ""Durable construction and high-quality fabric"", ""Neutral color palette to fit any decor style"", ""Designed by the renowned brand Magnolia Home""], ""specifications"": {""color"": ""Neutral"", ""material"": ""Fabric"", ""dimensions"": ""120\""W x 90\""D x 38\""H"", ""seatingCapacity"": ""5-6 adults""}, ""enhancedDescription"": ""Introducing the Magnolia Home Cozy Corner Sectional Sofa, meticulously designed to offer both style and comfort for your living space. With its plush cushions and generous seating, this L-shaped sectional invites you to relax in ultimate comfort. Whether you're gathering with family for movie night or hosting friends for a casual get-together, this sofa serves as the perfect centerpiece. Crafted with durability in mind, it features sturdy construction and high-quality fabrics that are both soft and resistant to wear and tear. Its neutral color palette ensures it blends seamlessly with any decor style, from traditional to contemporary. Elevate your living room's comfort and style with this exquisite piece from Magnolia Home.""}",2026-03-30 16:23:06.178,2026-03-30 16:26:07.935,,{},null,null,null,{},default,,in_stock,Magnolia Home,{living-room},scid-tenant-1774885228681-w6j3qx,brand_new,USD,"A plush, L-shaped sectional sofa designed to transform your living room into a haven of comfort.",,,active,,,,2999.99,,,pending,,Magnolia Home Cozy Corner Sectional Sofa,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766530676991_living-room_sid-rx9svk7h_0777ea96
sid-da0mqmdy,tid-mrsyk3w6,qsid-1766436571323,Garden Delight 4-Piece Outdoor Furniture Set,24999,45,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,"{""features"": [""Weather-resistant wicker construction ensures durability and longevity."", ""Includes plush cushions for ultimate comfort and relaxation."", ""Tempered glass tabletop adds a touch of elegance and is easy to clean."", ""Set includes a sofa, two armchairs, and a coffee table for a complete outdoor living space."", ""Easy to assemble with clear instructions and all necessary tools included.""], ""specifications"": {""color"": ""Brown wicker, beige cushions"", ""material"": ""Weather-resistant wicker, polyester cushions, tempered glass"", ""warranty"": ""1 year manufacturer's warranty"", ""dimensions"": {""sofa"": ""52 inches width x 30 inches depth x 35 inches height"", ""armchair"": ""30 inches width x 30 inches depth x 35 inches height"", ""coffee table"": ""43 inches width x 24 inches depth x 18 inches height""}, ""weightCapacity"": {""sofa"": ""500 lbs"", ""armchair"": ""250 lbs each""}, ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Transform your garden into a serene oasis with the Garden Delight 4-Piece Outdoor Furniture Set from Outdoor Oasis. This exquisite set includes a two-seater sofa, two armchairs, and a coffee table, all designed to create a harmonious look in any outdoor space. Crafted with durability and style in mind, each piece features weather-resistant wicker and plush, comfortable cushions that are perfect for hours of conversation or solitude under the sky. The coffee table is topped with tempered glass, providing a safe and stylish surface for drinks and snacks. Whether you're hosting a garden party or enjoying a quiet morning with a book, the Garden Delight set ensures your outdoor living space is as beautiful and inviting as the indoors.""}",2026-03-26 01:23:58.838,2026-03-26 01:23:58.836,,{},null,null,null,{},default,,in_stock,Outdoor Oasis,{home-garden},scid-tid-mrsyk3w6-mc0zs6,brand_new,USD,A luxurious 4-piece outdoor furniture set perfect for entertaining and relaxing in your garden.,,,active,,,,249.99,,,pending,,Garden Delight 4-Piece Outdoor Furniture Set,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571323_home-garden_sid-da0mqmdy_b35d9df2
