id,product_slug,universal_sku,slug_hash,tenant_id,original_sku,created_at,slug_type,slug_prefix,brand_normalized,category_normalized,format_version,slug_components,is_active,migration_status
psr-327336e4-8672-424c-90d2-2adba48f81f1,lpc_qsid-1766436571330_books-media_sid-sl2gozt5_e15ae83a,,,tid-r6cccpag,qsid-1766436571330,2026-05-04 12:09:23.197384,lpc,lpc,currency,books-media,v2,"{""sku"": ""qsid-1766436571330"", ""type"": ""lpc"", ""item_id"": ""sid-sl2gozt5"", ""category"": ""books-media"", ""name_hash"": ""e15ae83a""}",t,backfilled
psr-9035f835-148e-4543-8426-a70ce1983008,lpc_qsid-1766436571330_books-media_sid-udea26my_e15ae83a,,,tid-042hi7ju,qsid-1766436571330,2026-05-04 12:09:23.197384,lpc,lpc,currency,books-media,v2,"{""sku"": ""qsid-1766436571330"", ""type"": ""lpc"", ""item_id"": ""sid-udea26my"", ""category"": ""books-media"", ""name_hash"": ""e15ae83a""}",t,backfilled
psr-b93b3a62-cfc0-4414-acd6-690ab035ae7f,lpc_qsid-1766436571330_books-media_sid-wrhmn8yi_e15ae83a,,,tid-lt2t1wzu,qsid-1766436571330,2026-05-04 12:09:23.197384,lpc,lpc,currency,books-media,v2,"{""sku"": ""qsid-1766436571330"", ""type"": ""lpc"", ""item_id"": ""sid-wrhmn8yi"", ""category"": ""books-media"", ""name_hash"": ""e15ae83a""}",t,backfilled
psr-fd586f62-fcab-44ea-b071-cf6e16834ebc,lpc_qsid-1766436571330_books-media_sid-ydt5zeip_e15ae83a,,,tid-mrsyk3w6,qsid-1766436571330,2026-05-04 12:09:23.197384,lpc,lpc,currency,books-media,v2,"{""sku"": ""qsid-1766436571330"", ""type"": ""lpc"", ""item_id"": ""sid-ydt5zeip"", ""category"": ""books-media"", ""name_hash"": ""e15ae83a""}",t,backfilled
psr-580748a6-8519-4b5f-89ef-ce9e93284bd0,lpc_qsid-1766436571330_books-media_sid-yopq1coe_e15ae83a,,,tid-fjwr30ib,qsid-1766436571330,2026-05-04 12:09:23.197384,lpc,lpc,currency,books-media,v2,"{""sku"": ""qsid-1766436571330"", ""type"": ""lpc"", ""item_id"": ""sid-yopq1coe"", ""category"": ""books-media"", ""name_hash"": ""e15ae83a""}",t,backfilled
psr-80ef3369-69ff-4b56-bed6-fc2157904ecf,lpc_qsid-1766436571331_books-media_sid-05kwmoez_de271cdd,,,tid-r6cccpag,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-05kwmoez"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-7fd379aa-bac8-4883-81b7-69be6edd41db,lpc_qsid-1766436571331_books-media_sid-5904kmb2_de271cdd,,,tid-qki0mjdb,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-5904kmb2"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-5a20975b-e08f-4cc4-8155-ba94daa5319e,lpc_qsid-1766436571331_books-media_sid-6jpj8160_de271cdd,,,tenant-1774885228681,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-6jpj8160"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-56798572-513a-4ad4-ace0-2a43a4c7f079,lpc_qsid-1766436571331_books-media_sid-6kouvqsc_de271cdd,,,tid-a3813d7i,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-6kouvqsc"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-46e91596-d2b2-4428-a88c-9eb7d80f63a8,lpc_qsid-1766436571331_books-media_sid-9vpjxr7g_de271cdd,,,tid-8622qs2t,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-9vpjxr7g"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-4542c60e-1d88-472a-82cb-a58515dd075a,lpc_qsid-1766436571331_books-media_sid-maaduntf_de271cdd,,,tid-mrsyk3w6,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-maaduntf"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-cef323cb-1c16-485d-acef-b91c641387a3,lpc_qsid-1766436571331_books-media_sid-mfe4b47x_de271cdd,,,tid-lt2t1wzu,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-mfe4b47x"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-d5b6e7b5-3b3e-424e-9dbb-18783f48b2ac,lpc_qsid-1766436571331_books-media_sid-pgm175bx_de271cdd,,,tid-fjwr30ib,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-pgm175bx"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-f13b9ed9-7cb7-483d-aab5-b8db4a15a952,lpc_qsid-1766436571331_books-media_sid-woi7ug79_de271cdd,,,tid-veid875z,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-woi7ug79"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-02b65074-eb0c-4931-860d-a56e40751258,lpc_qsid-1766436571331_books-media_sid-zf6q7t5e_de271cdd,,,tid-042hi7ju,qsid-1766436571331,2026-05-04 12:09:23.197384,lpc,lpc,harperone,books-media,v2,"{""sku"": ""qsid-1766436571331"", ""type"": ""lpc"", ""item_id"": ""sid-zf6q7t5e"", ""category"": ""books-media"", ""name_hash"": ""de271cdd""}",t,backfilled
psr-8c102a58-f7f1-4064-9ee9-4f51c1503564,lpc_qsid-1766439434270_skincare_sid-q24pgm4d_fa93732c,,,tid-m8ijkrnk,qsid-1766439434270,2026-05-04 12:09:23.197384,lpc,lpc,fresh,skincare,v2,"{""sku"": ""qsid-1766439434270"", ""type"": ""lpc"", ""item_id"": ""sid-q24pgm4d"", ""category"": ""skincare"", ""name_hash"": ""fa93732c""}",t,backfilled
psr-8ed9e80e-74bf-4955-b065-1be5fe2b753f,lpc_qsid-1766439434270_skincare_sid-rnusul7y_fa93732c,,,tid-lt2t1wzu,qsid-1766439434270,2026-05-04 12:09:23.197384,lpc,lpc,fresh,skincare,v2,"{""sku"": ""qsid-1766439434270"", ""type"": ""lpc"", ""item_id"": ""sid-rnusul7y"", ""category"": ""skincare"", ""name_hash"": ""fa93732c""}",t,backfilled
psr-71941dac-eccb-4d75-93cf-cefdb05a7a26,lpc_qsid-1766439434271_skincare_sid-c7iqr69o_cba8b476,,,tid-lt2t1wzu,qsid-1766439434271,2026-05-04 12:09:23.197384,lpc,lpc,neutrogena,skincare,v2,"{""sku"": ""qsid-1766439434271"", ""type"": ""lpc"", ""item_id"": ""sid-c7iqr69o"", ""category"": ""skincare"", ""name_hash"": ""cba8b476""}",t,backfilled
psr-7e55a270-7c15-4e68-a070-0ab7ffd5b715,lpc_qsid-1766439434271_skincare_sid-dv3sg2a5_cba8b476,,,tid-m8ijkrnk,qsid-1766439434271,2026-05-04 12:09:23.197384,lpc,lpc,neutrogena,skincare,v2,"{""sku"": ""qsid-1766439434271"", ""type"": ""lpc"", ""item_id"": ""sid-dv3sg2a5"", ""category"": ""skincare"", ""name_hash"": ""cba8b476""}",t,backfilled
psr-7c283c62-9f6a-4c66-8ef9-682260ffc448,lpc_qsid-1766439434272_haircare_sid-62ghzjly_b9a67ccb,,,tid-lt2t1wzu,qsid-1766439434272,2026-05-04 12:09:23.197384,lpc,lpc,k-rastase,haircare,v2,"{""sku"": ""qsid-1766439434272"", ""type"": ""lpc"", ""item_id"": ""sid-62ghzjly"", ""category"": ""haircare"", ""name_hash"": ""b9a67ccb""}",t,backfilled
psr-bd1bd048-05fe-4ac2-8642-5b2e433f4331,lpc_qsid-1766439434272_haircare_sid-guzkje4x_b9a67ccb,,,tid-m8ijkrnk,qsid-1766439434272,2026-05-04 12:09:23.197384,lpc,lpc,k-rastase,haircare,v2,"{""sku"": ""qsid-1766439434272"", ""type"": ""lpc"", ""item_id"": ""sid-guzkje4x"", ""category"": ""haircare"", ""name_hash"": ""b9a67ccb""}",t,backfilled
psr-6fb1bb47-bb59-44da-8da3-dbb15575f706,lpc_qsid-1766439434273_haircare_sid-jnrfl89i_135a358f,,,tid-m8ijkrnk,qsid-1766439434273,2026-05-04 12:09:23.197384,lpc,lpc,moroccanoil,haircare,v2,"{""sku"": ""qsid-1766439434273"", ""type"": ""lpc"", ""item_id"": ""sid-jnrfl89i"", ""category"": ""haircare"", ""name_hash"": ""135a358f""}",t,backfilled
psr-5ff0d78c-af63-4e89-930e-2f2a939194eb,lpc_qsid-1766439434273_haircare_sid-u0yjm9wa_135a358f,,,tid-lt2t1wzu,qsid-1766439434273,2026-05-04 12:09:23.197384,lpc,lpc,moroccanoil,haircare,v2,"{""sku"": ""qsid-1766439434273"", ""type"": ""lpc"", ""item_id"": ""sid-u0yjm9wa"", ""category"": ""haircare"", ""name_hash"": ""135a358f""}",t,backfilled
psr-b3fd1b54-f58f-40a2-9000-f3d14fcc3387,lpc_qsid-1766439434274_makeup_sid-b0eq5vty_ab7029db,,,tid-m8ijkrnk,qsid-1766439434274,2026-05-04 12:09:23.197384,lpc,lpc,too-faced,makeup,v2,"{""sku"": ""qsid-1766439434274"", ""type"": ""lpc"", ""item_id"": ""sid-b0eq5vty"", ""category"": ""makeup"", ""name_hash"": ""ab7029db""}",t,backfilled
psr-6c30304b-0a88-4d48-81bb-13defda0a0bb,lpc_qsid-1766439434274_makeup_sid-h7xqm51b_ab7029db,,,tid-lt2t1wzu,qsid-1766439434274,2026-05-04 12:09:23.197384,lpc,lpc,too-faced,makeup,v2,"{""sku"": ""qsid-1766439434274"", ""type"": ""lpc"", ""item_id"": ""sid-h7xqm51b"", ""category"": ""makeup"", ""name_hash"": ""ab7029db""}",t,backfilled
psr-95069dc4-0e62-4274-a6ec-b59efe43094e,lpc_qsid-1766439434275_makeup_sid-8yuxdxff_e1252e57,,,tid-m8ijkrnk,qsid-1766439434275,2026-05-04 12:09:23.197384,lpc,lpc,giorgio-armani,makeup,v2,"{""sku"": ""qsid-1766439434275"", ""type"": ""lpc"", ""item_id"": ""sid-8yuxdxff"", ""category"": ""makeup"", ""name_hash"": ""e1252e57""}",t,backfilled
psr-08a20e19-5462-4b9b-84e3-01d25f082d95,lpc_qsid-1766439434275_makeup_sid-xqey68u2_e1252e57,,,tid-lt2t1wzu,qsid-1766439434275,2026-05-04 12:09:23.197384,lpc,lpc,giorgio-armani,makeup,v2,"{""sku"": ""qsid-1766439434275"", ""type"": ""lpc"", ""item_id"": ""sid-xqey68u2"", ""category"": ""makeup"", ""name_hash"": ""e1252e57""}",t,backfilled
psr-c54df619-01f3-4f89-b8b0-97c451c2e56e,lpc_qsid-1766439434276_fragrance_sid-v44zacoh_d3930292,,,tid-lt2t1wzu,qsid-1766439434276,2026-05-04 12:09:23.197384,lpc,lpc,giorgio-armani,fragrance,v2,"{""sku"": ""qsid-1766439434276"", ""type"": ""lpc"", ""item_id"": ""sid-v44zacoh"", ""category"": ""fragrance"", ""name_hash"": ""d3930292""}",t,backfilled
psr-a791c6c1-877b-4623-a1c2-b4e54a5aa098,lpc_qsid-1766439434276_fragrance_sid-xbjcqzwj_d3930292,,,tid-m8ijkrnk,qsid-1766439434276,2026-05-04 12:09:23.197384,lpc,lpc,giorgio-armani,fragrance,v2,"{""sku"": ""qsid-1766439434276"", ""type"": ""lpc"", ""item_id"": ""sid-xbjcqzwj"", ""category"": ""fragrance"", ""name_hash"": ""d3930292""}",t,backfilled
psr-8bb75526-6b1b-443e-8c98-14157ae71f9e,lpc_qsid-1766439434277_fragrance_sid-5ka4o8v0_ab8f8ed7,,,tid-m8ijkrnk,qsid-1766439434277,2026-05-04 12:09:23.197384,lpc,lpc,chanel,fragrance,v2,"{""sku"": ""qsid-1766439434277"", ""type"": ""lpc"", ""item_id"": ""sid-5ka4o8v0"", ""category"": ""fragrance"", ""name_hash"": ""ab8f8ed7""}",t,backfilled
psr-72a82c25-2a87-4a3c-8cab-ef0a18db5dab,lpc_qsid-1766439434277_fragrance_sid-qk68o347_ab8f8ed7,,,tid-lt2t1wzu,qsid-1766439434277,2026-05-04 12:09:23.197384,lpc,lpc,chanel,fragrance,v2,"{""sku"": ""qsid-1766439434277"", ""type"": ""lpc"", ""item_id"": ""sid-qk68o347"", ""category"": ""fragrance"", ""name_hash"": ""ab8f8ed7""}",t,backfilled
psr-5b44509e-76f7-42cf-8383-304d8f76a311,lpc_qsid-1766439434278_juice_sid-agsr77wi_47859801,,,tid-lt2t1wzu,qsid-1766439434278,2026-05-04 12:09:23.197384,lpc,lpc,jack-black,juice,v2,"{""sku"": ""qsid-1766439434278"", ""type"": ""lpc"", ""item_id"": ""sid-agsr77wi"", ""category"": ""juice"", ""name_hash"": ""47859801""}",t,backfilled
psr-17d15a01-597c-4eb9-8eed-2678954f6933,lpc_qsid-1766439434278_mens-grooming_sid-6t21o777_47859801,,,tid-m8ijkrnk,qsid-1766439434278,2026-05-04 12:09:23.197384,lpc,lpc,jack-black,mens-grooming,v2,"{""sku"": ""qsid-1766439434278"", ""type"": ""lpc"", ""item_id"": ""sid-6t21o777"", ""category"": ""mens-grooming"", ""name_hash"": ""47859801""}",t,backfilled
psr-c8eba906-301c-462b-b22f-a723272c1257,lpc_qsid-1766439434279_mens-grooming_sid-8yzxnkh8_42072d98,,,tid-m8ijkrnk,qsid-1766439434279,2026-05-04 12:09:23.197384,lpc,lpc,baxter-of-california,mens-grooming,v2,"{""sku"": ""qsid-1766439434279"", ""type"": ""lpc"", ""item_id"": ""sid-8yzxnkh8"", ""category"": ""mens-grooming"", ""name_hash"": ""42072d98""}",t,backfilled
psr-cb2ebad1-f1c9-4a76-9e00-cbb0921d629c,lpc_qsid-1766439434279_mens-grooming_sid-o6s6tccr_42072d98,,,tid-lt2t1wzu,qsid-1766439434279,2026-05-04 12:09:23.197384,lpc,lpc,baxter-of-california,mens-grooming,v2,"{""sku"": ""qsid-1766439434279"", ""type"": ""lpc"", ""item_id"": ""sid-o6s6tccr"", ""category"": ""mens-grooming"", ""name_hash"": ""42072d98""}",t,backfilled
psr-5506e361-7504-4658-9990-399fcb680057,lpc_qsid-1766440209112_drawing-painting_sid-1ekcngy9_e7680bc1,,,tid-m8ijkrnk,qsid-1766440209112,2026-05-04 12:09:23.197384,lpc,lpc,winsor-newton,drawing-painting,v2,"{""sku"": ""qsid-1766440209112"", ""type"": ""lpc"", ""item_id"": ""sid-1ekcngy9"", ""category"": ""drawing-painting"", ""name_hash"": ""e7680bc1""}",t,backfilled
psr-1f18f782-8631-49d9-9b3c-a2e6e22f6bdb,lpc_qsid-1766440209112_drawing-painting_sid-5ng19olq_e7680bc1,,,tid-lt2t1wzu,qsid-1766440209112,2026-05-04 12:09:23.197384,lpc,lpc,winsor-newton,drawing-painting,v2,"{""sku"": ""qsid-1766440209112"", ""type"": ""lpc"", ""item_id"": ""sid-5ng19olq"", ""category"": ""drawing-painting"", ""name_hash"": ""e7680bc1""}",t,backfilled
psr-7f947a27-e9b4-429c-b206-53d5f3ca8160,lpc_qsid-1766440209113_cameras-and-optics_sid-pp2p91fy_5de236a8,,,tid-m8ijkrnk,qsid-1766440209113,2026-05-04 12:09:23.197384,lpc,lpc,strathmore,cameras-and-optics,v2,"{""sku"": ""qsid-1766440209113"", ""type"": ""lpc"", ""item_id"": ""sid-pp2p91fy"", ""category"": ""cameras-and-optics"", ""name_hash"": ""5de236a8""}",t,backfilled
psr-127a168b-e642-4962-b6f2-ae8cb2210dee,lpc_qsid-1766440209113_drawing-painting_sid-p2aidj1m_5de236a8,,,tid-lt2t1wzu,qsid-1766440209113,2026-05-04 12:09:23.197384,lpc,lpc,strathmore,drawing-painting,v2,"{""sku"": ""qsid-1766440209113"", ""type"": ""lpc"", ""item_id"": ""sid-p2aidj1m"", ""category"": ""drawing-painting"", ""name_hash"": ""5de236a8""}",t,backfilled
psr-a7519b49-f65c-4491-ac4c-1957cd679ee0,lpc_qsid-1766440209114_drawing-painting_sid-c48mz81p_a66aa4e6,,,tid-m8ijkrnk,qsid-1766440209114,2026-05-04 12:09:23.197384,lpc,lpc,faber-castell,drawing-painting,v2,"{""sku"": ""qsid-1766440209114"", ""type"": ""lpc"", ""item_id"": ""sid-c48mz81p"", ""category"": ""drawing-painting"", ""name_hash"": ""a66aa4e6""}",t,backfilled
psr-c27734e7-3b82-48d1-9475-1c7f820428ac,lpc_qsid-1766440209115_craft-supplies_sid-0unzd4um_1d114bc7,,,tid-lt2t1wzu,qsid-1766440209115,2026-05-04 12:09:23.197384,lpc,lpc,feltastic,craft-supplies,v2,"{""sku"": ""qsid-1766440209115"", ""type"": ""lpc"", ""item_id"": ""sid-0unzd4um"", ""category"": ""craft-supplies"", ""name_hash"": ""1d114bc7""}",t,backfilled
psr-f2107504-7088-4278-86af-35cff417d412,lpc_qsid-1766440209115_live-animals_sid-5xpfo6fd_1d114bc7,,,tid-m8ijkrnk,qsid-1766440209115,2026-05-04 12:09:23.197384,lpc,lpc,feltastic,live-animals,v2,"{""sku"": ""qsid-1766440209115"", ""type"": ""lpc"", ""item_id"": ""sid-5xpfo6fd"", ""category"": ""live-animals"", ""name_hash"": ""1d114bc7""}",t,backfilled
psr-9b12d340-df23-4eeb-b712-83f21b0d42fd,lpc_qsid-1766440209116_craft-supplies_sid-sv5spaa6_33e62510,,,tid-m8ijkrnk,qsid-1766440209116,2026-05-04 12:09:23.197384,lpc,lpc,colorcraft,craft-supplies,v2,"{""sku"": ""qsid-1766440209116"", ""type"": ""lpc"", ""item_id"": ""sid-sv5spaa6"", ""category"": ""craft-supplies"", ""name_hash"": ""33e62510""}",t,backfilled
psr-cfb191cf-6ded-4971-af05-97c683b41a4f,lpc_qsid-1766440209116_craft-supplies_sid-xa237snz_33e62510,,,tid-lt2t1wzu,qsid-1766440209116,2026-05-04 12:09:23.197384,lpc,lpc,colorcraft,craft-supplies,v2,"{""sku"": ""qsid-1766440209116"", ""type"": ""lpc"", ""item_id"": ""sid-xa237snz"", ""category"": ""craft-supplies"", ""name_hash"": ""33e62510""}",t,backfilled
psr-518e7fcc-6e3d-4820-a8d3-6f9d3b83c01f,lpc_qsid-1766440209117_skincare_sid-1my0n3qw_078e99dd,,,tid-lt2t1wzu,qsid-1766440209117,2026-05-04 12:09:23.197384,lpc,lpc,stitchmaster,skincare,v2,"{""sku"": ""qsid-1766440209117"", ""type"": ""lpc"", ""item_id"": ""sid-1my0n3qw"", ""category"": ""skincare"", ""name_hash"": ""078e99dd""}",t,backfilled
psr-f2a21349-91ee-4b9a-bb8f-52a723ac77f7,lpc_qsid-1766440209117_skincare_sid-4nl3dsk5_078e99dd,,,tid-m8ijkrnk,qsid-1766440209117,2026-05-04 12:09:23.197384,lpc,lpc,stitchmaster,skincare,v2,"{""sku"": ""qsid-1766440209117"", ""type"": ""lpc"", ""item_id"": ""sid-4nl3dsk5"", ""category"": ""skincare"", ""name_hash"": ""078e99dd""}",t,backfilled
psr-9cbec7d1-4753-4a9a-973a-556bd915cda2,lpc_qsid-1766440209118_sewing-fabric_sid-9e1blp8r_08d0e5e9,,,tid-m8ijkrnk,qsid-1766440209118,2026-05-04 12:09:23.197384,lpc,lpc,brother,sewing-fabric,v2,"{""sku"": ""qsid-1766440209118"", ""type"": ""lpc"", ""item_id"": ""sid-9e1blp8r"", ""category"": ""sewing-fabric"", ""name_hash"": ""08d0e5e9""}",t,backfilled
psr-c332e63c-3672-4174-8a82-a7ca8c1f96e8,lpc_qsid-1766440209118_sewing-fabric_sid-me6lgxvq_08d0e5e9,,,tid-lt2t1wzu,qsid-1766440209118,2026-05-04 12:09:23.197384,lpc,lpc,brother,sewing-fabric,v2,"{""sku"": ""qsid-1766440209118"", ""type"": ""lpc"", ""item_id"": ""sid-me6lgxvq"", ""category"": ""sewing-fabric"", ""name_hash"": ""08d0e5e9""}",t,backfilled
psr-01361012-788d-46da-839b-581114be7513,lpc_qsid-1766440209119_sewing-fabric_sid-7nl20maf_73dc063a,,,tid-lt2t1wzu,qsid-1766440209119,2026-05-04 12:09:23.197384,lpc,lpc,fabricland,sewing-fabric,v2,"{""sku"": ""qsid-1766440209119"", ""type"": ""lpc"", ""item_id"": ""sid-7nl20maf"", ""category"": ""sewing-fabric"", ""name_hash"": ""73dc063a""}",t,backfilled
psr-ee63eba4-13d0-4e86-adbd-895c96a92a35,lpc_qsid-1766440209119_sewing-fabric_sid-dqnqesl8_73dc063a,,,tid-m8ijkrnk,qsid-1766440209119,2026-05-04 12:09:23.197384,lpc,lpc,fabricland,sewing-fabric,v2,"{""sku"": ""qsid-1766440209119"", ""type"": ""lpc"", ""item_id"": ""sid-dqnqesl8"", ""category"": ""sewing-fabric"", ""name_hash"": ""73dc063a""}",t,backfilled
psr-8b71f291-419d-4edb-a658-71abad8ec99c,lpc_qsid-1766440209120_cameras-and-optics_sid-ytgf3vv5_fb0710e9,,,tid-m8ijkrnk,qsid-1766440209120,2026-05-04 12:09:23.197384,lpc,lpc,craftythreads,cameras-and-optics,v2,"{""sku"": ""qsid-1766440209120"", ""type"": ""lpc"", ""item_id"": ""sid-ytgf3vv5"", ""category"": ""cameras-and-optics"", ""name_hash"": ""fb0710e9""}",t,backfilled
psr-1019177f-2ed8-4377-9567-bf3fd0c5aa8e,lpc_qsid-1766440209120_dresses_sid-oogb1fgu_fb0710e9,,,tid-lt2t1wzu,qsid-1766440209120,2026-05-04 12:09:23.197384,lpc,lpc,craftythreads,dresses,v2,"{""sku"": ""qsid-1766440209120"", ""type"": ""lpc"", ""item_id"": ""sid-oogb1fgu"", ""category"": ""dresses"", ""name_hash"": ""fb0710e9""}",t,backfilled
psr-6deb75c3-12f3-4725-a558-33b5526ad724,lpc_qsid-1766440209121_kids-crafts_sid-071div8t_d9d0fa25,,,tid-m8ijkrnk,qsid-1766440209121,2026-05-04 12:09:23.197384,lpc,lpc,crayola,kids-crafts,v2,"{""sku"": ""qsid-1766440209121"", ""type"": ""lpc"", ""item_id"": ""sid-071div8t"", ""category"": ""kids-crafts"", ""name_hash"": ""d9d0fa25""}",t,backfilled
psr-82d73663-074d-4dc3-8508-5efa5c1db6b8,lpc_qsid-1766440209121_kids-crafts_sid-kw1l8api_d9d0fa25,,,tid-lt2t1wzu,qsid-1766440209121,2026-05-04 12:09:23.197384,lpc,lpc,crayola,kids-crafts,v2,"{""sku"": ""qsid-1766440209121"", ""type"": ""lpc"", ""item_id"": ""sid-kw1l8api"", ""category"": ""kids-crafts"", ""name_hash"": ""d9d0fa25""}",t,backfilled
psr-aeba05b4-2d2b-4108-a70a-743f5d7e162c,lpc_qsid-1766530641097_hand-tools_sid-41pe79wf_48f79ca6,,,tid-042hi7ju,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-41pe79wf"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-b51f55e8-e054-4277-8d50-9091ad2f875b,lpc_qsid-1766530641097_hand-tools_sid-42arv0s4_48f79ca6,,,tid-r6cccpag,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-42arv0s4"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-e7a6ce58-1e53-4215-a4c1-3918fd9e3a5a,lpc_qsid-1766530641097_hand-tools_sid-d3m2rbys_48f79ca6,,,tid-fjwr30ib,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-d3m2rbys"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-6146bbe2-7465-413b-a633-2c8dc5ec0685,lpc_qsid-1766530641097_hand-tools_sid-f68rmwej_48f79ca6,,,tenant-1774885228681,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-f68rmwej"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-94f0fceb-9aa3-43ea-8cb7-1084e8d9a1cb,lpc_qsid-1766530641097_hand-tools_sid-kixlqiy6_48f79ca6,,,tid-veid875z,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-kixlqiy6"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-58061eae-1929-472a-9fdd-35031e603286,lpc_qsid-1766530641097_hand-tools_sid-m8bjmwsg_48f79ca6,,,tid-lt2t1wzu,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-m8bjmwsg"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-06cdb197-80eb-430a-ac60-c44ac85dbe22,lpc_qsid-1766530641097_hand-tools_sid-tsfojhje_48f79ca6,,,tid-qki0mjdb,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-tsfojhje"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-bce01c50-d88c-43b1-92bd-205f0e9f34c4,lpc_qsid-1766530641097_hand-tools_sid-ur6rqcfc_48f79ca6,,,tid-mrsyk3w6,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-ur6rqcfc"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
psr-a6ce2996-6bf0-4428-a95e-0d56c59b8ac5,lpc_qsid-1766530641097_hand-tools_sid-z44sj1zq_48f79ca6,,,tid-8622qs2t,qsid-1766530641097,2026-05-04 12:09:23.197384,lpc,lpc,craftsman,hand-tools,v2,"{""sku"": ""qsid-1766530641097"", ""type"": ""lpc"", ""item_id"": ""sid-z44sj1zq"", ""category"": ""hand-tools"", ""name_hash"": ""48f79ca6""}",t,backfilled
