id,refresh_started_at,refresh_completed_at,refresh_duration_ms,status,error_message,records_affected,trigger_source
1764,2026-03-25 10:11:45.24697+00,2026-03-25 10:11:45.24697+00,0,completed,,1656,inventory_items
1761,2026-03-25 10:11:45.275193+00,2026-03-25 10:11:45.275193+00,0,completed,,1656,inventory_items
1767,2026-03-25 10:11:45.189613+00,2026-03-25 10:11:45.189613+00,0,completed,,1656,inventory_items
1765,2026-03-25 10:11:45.178293+00,2026-03-25 10:11:45.178293+00,0,completed,,1656,inventory_items
1763,2026-03-25 10:11:45.308137+00,2026-03-25 10:11:45.308137+00,0,completed,,1656,inventory_items
1769,2026-03-25 10:11:45.200458+00,2026-03-25 10:11:45.200458+00,0,completed,,1656,inventory_items
1768,2026-03-25 10:11:45.300658+00,2026-03-25 10:11:45.300658+00,0,completed,,1656,inventory_items
1766,2026-03-25 10:11:45.268278+00,2026-03-25 10:11:45.268278+00,0,completed,,1656,inventory_items
1762,2026-03-25 10:11:45.271996+00,2026-03-25 10:11:45.271996+00,0,completed,,1656,inventory_items
2143,2026-04-27 16:49:02.294376+00,2026-04-27 16:49:02.294376+00,0,completed,,414,tenants
2174,2026-04-29 23:01:23.42883+00,2026-04-29 23:01:23.42883+00,0,completed,,828,tenants
2204,2026-05-03 01:11:42.468592+00,2026-05-03 01:11:42.468592+00,0,completed,,1656,inventory_items
1770,2026-03-25 10:12:53.62215+00,2026-03-25 10:12:53.62215+00,0,completed,,1656,inventory_items
1771,2026-03-25 10:12:53.624023+00,2026-03-25 10:12:53.624023+00,0,completed,,1656,inventory_items
1772,2026-03-25 10:12:53.627321+00,2026-03-25 10:12:53.627321+00,0,completed,,1656,inventory_items
1773,2026-03-25 10:12:53.656505+00,2026-03-25 10:12:53.656505+00,0,completed,,1656,inventory_items
1774,2026-03-25 10:12:53.656461+00,2026-03-25 10:12:53.656461+00,0,completed,,1656,inventory_items
1808,2026-03-26 01:15:33.522719+00,2026-03-26 01:15:33.522719+00,0,completed,,1656,inventory_items
2233,2026-05-03 15:21:52.568773+00,2026-05-03 15:21:52.568773+00,0,completed,,1656,inventory_items
1847,2026-03-27 04:25:52.521882+00,2026-03-27 04:25:52.521882+00,0,completed,,1656,inventory_items
1881,2026-03-28 07:12:43.669047+00,2026-03-28 07:12:43.669047+00,0,completed,,1656,tenants
744,2025-12-13 15:39:18.651066+00,2025-12-13 15:39:18.651066+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
748,2025-12-13 15:39:39.091558+00,2025-12-13 15:39:39.091558+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
896,2025-12-19 02:52:17.835767+00,2025-12-19 02:52:17.835767+00,0,completed,,4,inventory_items
1234,2025-12-21 13:14:23.489595+00,2025-12-21 13:14:23.489595+00,0,completed,,3,inventory_items
951,2025-12-20 13:12:52.419744+00,2025-12-20 13:12:52.419744+00,0,completed,,4,inventory_items
1505,2026-01-24 13:52:31.20896+00,2026-01-24 13:52:31.20896+00,0,completed,,1242,inventory_items
952,2025-12-20 13:15:20.226749+00,2025-12-20 13:15:20.226749+00,0,completed,,4,inventory_items
1284,2025-12-22 21:28:52.712367+00,2025-12-22 21:28:52.712367+00,0,completed,,0,inventory_items
953,2025-12-20 13:16:21.533693+00,2025-12-20 13:16:21.533693+00,0,completed,,4,inventory_items
1920,2026-03-30 07:33:23.125623+00,2026-03-30 07:33:23.125623+00,0,completed,,1656,directory_settings
1016,2025-12-21 04:14:47.23624+00,2025-12-21 04:14:47.23624+00,0,completed,,4,inventory_items
1291,2025-12-22 21:29:44.978589+00,2025-12-22 21:29:44.978589+00,0,completed,,0,directory_settings
1017,2025-12-21 04:16:13.501656+00,2025-12-21 04:16:13.501656+00,0,completed,,4,inventory_items
1521,2026-01-30 11:59:48.554869+00,2026-01-30 11:59:48.554869+00,0,completed,,1242,inventory_items
1292,2025-12-22 21:31:11.875317+00,2025-12-22 21:31:11.875317+00,0,completed,,0,directory_settings
1328,2025-12-22 23:26:20.073684+00,2025-12-22 23:26:20.073684+00,0,completed,,0,inventory_items
1553,2026-02-14 18:41:09.162582+00,2026-02-14 18:41:09.162582+00,0,completed,,1242,inventory_items
1364,2025-12-26 21:33:21.283215+00,2025-12-26 21:33:21.283215+00,0,completed,,0,inventory_items
1921,2026-03-30 07:33:53.959158+00,2026-03-30 07:33:53.959158+00,0,completed,,1656,directory_settings
1385,2025-12-30 03:00:00.310864+00,2025-12-30 03:00:00.310864+00,0,completed,,0,inventory_items
1554,2026-02-14 18:42:09.581221+00,2026-02-14 18:42:09.581221+00,0,completed,,1242,inventory_items
1420,2026-01-09 18:37:53.461327+00,2026-01-09 18:37:53.461327+00,0,completed,,70,directory_settings
1454,2026-01-16 00:25:29.261188+00,2026-01-16 00:25:29.261188+00,0,completed,,1242,inventory_items
1588,2026-02-28 06:08:59.798934+00,2026-02-28 06:08:59.798934+00,0,completed,,1242,tenants
1492,2026-01-20 19:28:51.107796+00,2026-01-20 19:28:51.107796+00,0,completed,,1242,tenants
1966,2026-04-02 08:02:15.83396+00,2026-04-02 08:02:15.83396+00,0,completed,,2898,inventory_items
1621,2026-03-08 03:00:00.415173+00,2026-03-08 03:00:00.415173+00,0,completed,,1656,inventory_items
1654,2026-03-19 02:45:32.68501+00,2026-03-19 02:45:32.68501+00,0,completed,,1656,inventory_items
2000,2026-04-04 06:33:43.530595+00,2026-04-04 06:33:43.530595+00,0,completed,,3312,directory_settings
1697,2026-03-20 03:00:00.520731+00,2026-03-20 03:00:00.520731+00,0,completed,,1656,inventory_items
1731,2026-03-24 14:19:08.301209+00,2026-03-24 14:19:08.301209+00,0,completed,,1656,directory_settings
2039,2026-04-08 21:51:34.958876+00,2026-04-08 21:51:34.958876+00,0,completed,,3312,directory_settings
1775,2026-03-25 10:12:53.656924+00,2026-03-25 10:12:53.656924+00,0,completed,,1656,inventory_items
1809,2026-03-26 01:21:10.997311+00,2026-03-26 01:21:10.997311+00,0,completed,,1656,inventory_items
2040,2026-04-08 21:52:09.248312+00,2026-04-08 21:52:09.248312+00,0,completed,,3312,directory_settings
1810,2026-03-26 01:22:13.069725+00,2026-03-26 01:22:13.069725+00,0,completed,,1656,inventory_items
1811,2026-03-26 01:23:14.097181+00,2026-03-26 01:23:14.097181+00,0,completed,,1656,inventory_items
2074,2026-04-16 17:51:55.035405+00,2026-04-16 17:51:55.035405+00,0,completed,,828,tenants
1812,2026-03-26 01:24:15.652755+00,2026-03-26 01:24:15.652755+00,0,completed,,1656,inventory_items
1813,2026-03-26 01:25:15.680246+00,2026-03-26 01:25:15.680246+00,0,completed,,1656,inventory_items
2112,2026-04-20 08:02:44.162143+00,2026-04-20 08:02:44.162143+00,0,completed,,828,tenants
1817,2026-03-26 01:28:25.055491+00,2026-03-26 01:28:25.055491+00,0,completed,,1656,inventory_items
1832,2026-03-26 01:29:34.909364+00,2026-03-26 01:29:34.909364+00,0,completed,,1656,inventory_items
2144,2026-04-27 18:36:09.791453+00,2026-04-27 18:36:09.791453+00,0,completed,,828,tenants
2175,2026-04-30 02:01:27.818462+00,2026-04-30 02:01:27.818462+00,0,completed,,828,tenants
2205,2026-05-03 01:58:02.037084+00,2026-05-03 01:58:02.037084+00,0,completed,,1656,inventory_items
1849,2026-03-27 08:14:41.861176+00,2026-03-27 08:14:41.861176+00,0,completed,,1656,inventory_items
1851,2026-03-27 08:14:41.851289+00,2026-03-27 08:14:41.851289+00,0,completed,,1656,inventory_items
1848,2026-03-27 08:14:41.762938+00,2026-03-27 08:14:41.762938+00,0,completed,,1656,inventory_items
1852,2026-03-27 08:14:41.908678+00,2026-03-27 08:14:41.908678+00,0,completed,,1656,inventory_items
1850,2026-03-27 08:14:41.784569+00,2026-03-27 08:14:41.784569+00,0,completed,,1656,inventory_items
1853,2026-03-27 08:14:41.855379+00,2026-03-27 08:14:41.855379+00,0,completed,,1656,inventory_items
2234,2026-05-03 15:49:55.096067+00,2026-05-03 15:49:55.096067+00,0,completed,,1656,inventory_items
1882,2026-03-28 07:50:41.367956+00,2026-03-28 07:50:41.367956+00,0,completed,,1656,tenants
750,2025-12-14 03:00:00.182253+00,2025-12-14 03:00:00.182253+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
899,2025-12-19 03:00:00.116079+00,2025-12-19 03:00:00.116079+00,0,completed,,4,inventory_items
1235,2025-12-21 13:22:38.372099+00,2025-12-21 13:22:38.372099+00,0,completed,,3,inventory_items
956,2025-12-20 13:27:38.013555+00,2025-12-20 13:27:38.013555+00,0,completed,,4,inventory_items
1506,2026-01-24 14:49:55.34065+00,2026-01-24 14:49:55.34065+00,0,completed,,1242,inventory_items
1018,2025-12-21 04:21:37.288741+00,2025-12-21 04:21:37.288741+00,0,completed,,4,inventory_items
1237,2025-12-21 13:31:40.986136+00,2025-12-21 13:31:40.986136+00,0,completed,,3,inventory_items
1019,2025-12-21 04:53:32.956129+00,2025-12-21 04:53:32.956129+00,0,completed,,6,inventory_items
1922,2026-03-30 15:13:38.049844+00,2026-03-30 15:13:38.049844+00,0,completed,,1656,inventory_items
1020,2025-12-21 04:55:53.16436+00,2025-12-21 04:55:53.16436+00,0,completed,,6,inventory_items
1238,2025-12-21 13:35:55.97151+00,2025-12-21 13:35:55.97151+00,0,completed,,3,inventory_items
1522,2026-01-30 12:00:49.803197+00,2026-01-30 12:00:49.803197+00,0,completed,,1242,inventory_items
1240,2025-12-21 13:42:44.550045+00,2025-12-21 13:42:44.550045+00,0,completed,,3,inventory_items
1286,2025-12-22 21:28:52.717146+00,2025-12-22 21:28:52.717146+00,0,completed,,0,inventory_items
1555,2026-02-14 18:54:19.18381+00,2026-02-14 18:54:19.18381+00,0,completed,,1242,tenants
1329,2025-12-22 23:26:20.075353+00,2025-12-22 23:26:20.075353+00,0,completed,,0,inventory_items
1967,2026-04-02 08:10:15.017857+00,2026-04-02 08:10:15.017857+00,0,completed,,2898,inventory_items
1365,2025-12-26 21:33:21.328971+00,2025-12-26 21:33:21.328971+00,0,completed,,0,inventory_items
1589,2026-02-28 21:54:21.609382+00,2026-02-28 21:54:21.609382+00,0,completed,,1242,directory_settings
1386,2025-12-30 05:51:22.550288+00,2025-12-30 05:51:22.550288+00,0,completed,,0,inventory_items
1421,2026-01-10 03:00:00.372472+00,2026-01-10 03:00:00.372472+00,0,completed,,70,inventory_items
1622,2026-03-08 23:57:07.828683+00,2026-03-08 23:57:07.828683+00,0,completed,,1656,inventory_items
1455,2026-01-16 03:00:00.369317+00,2026-01-16 03:00:00.369317+00,0,completed,,1242,inventory_items
2001,2026-04-05 02:03:16.590577+00,2026-04-05 02:03:16.590577+00,0,completed,,3312,directory_settings
1655,2026-03-19 02:47:23.797382+00,2026-03-19 02:47:23.797382+00,0,completed,,1656,inventory_items
1671,2026-03-19 02:53:37.260213+00,2026-03-19 02:53:37.260213+00,0,completed,,1656,inventory_items
2002,2026-04-05 02:04:36.56977+00,2026-04-05 02:04:36.56977+00,0,completed,,3312,directory_settings
2041,2026-04-08 22:20:03.267834+00,2026-04-08 22:20:03.267834+00,0,completed,,3312,directory_settings
2042,2026-04-08 22:20:39.252264+00,2026-04-08 22:20:39.252264+00,0,completed,,3312,tenants
2075,2026-04-17 03:00:00.586086+00,2026-04-17 03:00:00.586086+00,0,completed,,828,inventory_items
2113,2026-04-20 11:48:07.590728+00,2026-04-20 11:48:07.590728+00,0,completed,,414,tenants
1732,2026-03-24 14:41:33.971736+00,2026-03-24 14:41:33.971736+00,0,completed,,1656,directory_settings
1776,2026-03-25 10:12:53.659142+00,2026-03-25 10:12:53.659142+00,0,completed,,1656,inventory_items
2145,2026-04-28 03:00:00.588653+00,2026-04-28 03:00:00.588653+00,0,completed,,828,inventory_items
1814,2026-03-26 01:28:25.002457+00,2026-03-26 01:28:25.002457+00,0,completed,,1656,inventory_items
1826,2026-03-26 01:29:34.833721+00,2026-03-26 01:29:34.833721+00,0,completed,,1656,inventory_items
2176,2026-04-30 02:02:23.376728+00,2026-04-30 02:02:23.376728+00,0,completed,,414,tenants
1854,2026-03-27 08:14:41.995784+00,2026-03-27 08:14:41.995784+00,0,completed,,1656,inventory_items
1883,2026-03-28 08:09:31.713272+00,2026-03-28 08:09:31.713272+00,0,completed,,1656,tenants
2206,2026-05-03 02:39:32.718644+00,2026-05-03 02:39:32.718644+00,0,completed,,1656,inventory_items
2235,2026-05-03 15:52:15.446611+00,2026-05-03 15:52:15.446611+00,0,completed,,1656,inventory_items
751,2025-12-14 07:29:49.586139+00,2025-12-14 07:29:49.586139+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
900,2025-12-19 09:38:55.681211+00,2025-12-19 09:38:55.681211+00,0,completed,,4,inventory_items
1236,2025-12-21 13:23:40.298897+00,2025-12-21 13:23:40.298897+00,0,completed,,3,inventory_items
957,2025-12-20 13:31:33.410975+00,2025-12-20 13:31:33.410975+00,0,completed,,4,inventory_items
1507,2026-01-25 03:00:00.32048+00,2026-01-25 03:00:00.32048+00,0,completed,,1242,inventory_items
958,2025-12-20 13:39:51.364676+00,2025-12-20 13:39:51.364676+00,0,completed,,4,inventory_items
1287,2025-12-22 21:28:52.719576+00,2025-12-22 21:28:52.719576+00,0,completed,,0,inventory_items
1021,2025-12-21 05:08:54.544776+00,2025-12-21 05:08:54.544776+00,0,completed,,6,inventory_items
1923,2026-03-30 16:22:59.804836+00,2026-03-30 16:22:59.804836+00,0,completed,,1656,inventory_items
1330,2025-12-22 23:26:20.13086+00,2025-12-22 23:26:20.13086+00,0,completed,,0,inventory_items
1523,2026-01-30 12:12:52.912599+00,2026-01-30 12:12:52.912599+00,0,completed,,1242,inventory_items
1366,2025-12-26 21:33:21.330987+00,2025-12-26 21:33:21.330987+00,0,completed,,0,inventory_items
1387,2025-12-30 12:45:06.141426+00,2025-12-30 12:45:06.141426+00,0,completed,,0,inventory_items
1556,2026-02-15 03:00:00.561217+00,2026-02-15 03:00:00.561217+00,0,completed,,1242,inventory_items
1422,2026-01-10 13:28:11.790156+00,2026-01-10 13:28:11.790156+00,0,completed,,70,tenants
1968,2026-04-02 08:18:41.175768+00,2026-04-02 08:18:41.175768+00,0,completed,,2898,inventory_items
1456,2026-01-16 07:12:38.915565+00,2026-01-16 07:12:38.915565+00,0,completed,,1242,inventory_items
1590,2026-03-01 03:00:00.434398+00,2026-03-01 03:00:00.434398+00,0,completed,,1242,inventory_items
1623,2026-03-09 03:00:00.532955+00,2026-03-09 03:00:00.532955+00,0,completed,,1656,inventory_items
2003,2026-04-05 03:00:00.858351+00,2026-04-05 03:00:00.858351+00,0,completed,,3312,inventory_items
1656,2026-03-19 02:51:58.436984+00,2026-03-19 02:51:58.436984+00,0,completed,,1656,inventory_items
1668,2026-03-19 02:53:37.19173+00,2026-03-19 02:53:37.19173+00,0,completed,,1656,inventory_items
2043,2026-04-09 03:00:00.962569+00,2026-04-09 03:00:00.962569+00,0,completed,,3312,inventory_items
1702,2026-03-21 03:00:00.629568+00,2026-03-21 03:00:00.629568+00,0,completed,,1656,inventory_items
1733,2026-03-24 22:28:44.671878+00,2026-03-24 22:28:44.671878+00,0,completed,,1656,inventory_items
2076,2026-04-17 10:59:47.1773+00,2026-04-17 10:59:47.1773+00,0,completed,,414,tenants
1778,2026-03-25 10:38:30.026968+00,2026-03-25 10:38:30.026968+00,0,completed,,1656,inventory_items
1777,2026-03-25 10:38:29.968826+00,2026-03-25 10:38:29.968826+00,0,completed,,1656,inventory_items
2114,2026-04-20 14:05:29.395535+00,2026-04-20 14:05:29.395535+00,0,completed,,414,tenants
1815,2026-03-26 01:28:24.993427+00,2026-03-26 01:28:24.993427+00,0,completed,,1656,inventory_items
1819,2026-03-26 01:29:34.628802+00,2026-03-26 01:29:34.628802+00,0,completed,,1656,inventory_items
2146,2026-04-28 03:58:37.95506+00,2026-04-28 03:58:37.95506+00,0,completed,,828,tenants
1855,2026-03-27 08:14:42.017449+00,2026-03-27 08:14:42.017449+00,0,completed,,1656,inventory_items
1884,2026-03-28 08:23:21.568656+00,2026-03-28 08:23:21.568656+00,0,completed,,1656,tenants
2177,2026-04-30 02:06:05.562558+00,2026-04-30 02:06:05.562558+00,0,completed,,0,tenants
2207,2026-05-03 02:50:27.983168+00,2026-05-03 02:50:27.983168+00,0,completed,,1656,inventory_items
2236,2026-05-04 00:04:32.17719+00,2026-05-04 00:04:32.17719+00,0,completed,,1656,inventory_items
752,2025-12-14 07:30:04.279731+00,2025-12-14 07:30:04.279731+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
901,2025-12-19 09:41:43.936636+00,2025-12-19 09:41:43.936636+00,0,completed,,4,inventory_items
1239,2025-12-21 13:38:15.791104+00,2025-12-21 13:38:15.791104+00,0,completed,,3,inventory_items
959,2025-12-20 13:50:18.987959+00,2025-12-20 13:50:18.987959+00,0,completed,,4,inventory_items
1508,2026-01-25 16:21:53.849207+00,2026-01-25 16:21:53.849207+00,0,completed,,1242,inventory_items
1022,2025-12-21 05:15:06.282219+00,2025-12-21 05:15:06.282219+00,0,completed,,6,inventory_items
1241,2025-12-21 13:49:06.184646+00,2025-12-21 13:49:06.184646+00,0,completed,,3,inventory_items
1023,2025-12-21 05:16:20.804512+00,2025-12-21 05:16:20.804512+00,0,completed,,6,inventory_items
1924,2026-03-30 16:25:52.082486+00,2026-03-30 16:25:52.082486+00,0,completed,,1656,inventory_items
1024,2025-12-21 05:23:46.727613+00,2025-12-21 05:23:46.727613+00,0,completed,,6,inventory_items
1288,2025-12-22 21:28:52.718305+00,2025-12-22 21:28:52.718305+00,0,completed,,0,inventory_items
1025,2025-12-21 05:31:10.359342+00,2025-12-21 05:31:10.359342+00,0,completed,,6,inventory_items
1524,2026-01-31 01:11:31.810772+00,2026-01-31 01:11:31.810772+00,0,completed,,1242,inventory_items
1331,2025-12-22 23:26:20.13321+00,2025-12-22 23:26:20.13321+00,0,completed,,0,inventory_items
1367,2025-12-26 21:33:21.329178+00,2025-12-26 21:33:21.329178+00,0,completed,,0,inventory_items
1557,2026-02-16 03:00:02.865501+00,2026-02-16 03:00:02.865501+00,0,completed,,1242,inventory_items
1388,2025-12-31 03:00:00.322205+00,2025-12-31 03:00:00.322205+00,0,completed,,0,inventory_items
1969,2026-04-02 08:29:12.875255+00,2026-04-02 08:29:12.875255+00,0,completed,,2898,inventory_items
1423,2026-01-10 15:35:27.730839+00,2026-01-10 15:35:27.730839+00,0,completed,,70,tenants
1591,2026-03-01 21:02:32.834019+00,2026-03-01 21:02:32.834019+00,0,completed,,1242,directory_settings
1457,2026-01-17 03:00:00.420016+00,2026-01-17 03:00:00.420016+00,0,completed,,1242,inventory_items
1592,2026-03-01 21:03:50.432161+00,2026-03-01 21:03:50.432161+00,0,completed,,1242,directory_settings
2004,2026-04-06 03:00:00.516396+00,2026-04-06 03:00:00.516396+00,0,completed,,3312,inventory_items
1624,2026-03-10 03:00:00.590192+00,2026-03-10 03:00:00.590192+00,0,completed,,1656,inventory_items
1657,2026-03-19 02:53:36.949571+00,2026-03-19 02:53:36.949571+00,0,completed,,1656,inventory_items
2044,2026-04-09 15:28:37.871251+00,2026-04-09 15:28:37.871251+00,0,completed,,3312,directory_settings
1687,2026-03-19 02:56:31.367953+00,2026-03-19 02:56:31.367953+00,0,completed,,1656,inventory_items
1703,2026-03-21 19:58:12.971824+00,2026-03-21 19:58:12.971824+00,0,completed,,1656,tenants
2077,2026-04-17 13:04:46.15455+00,2026-04-17 13:04:46.15455+00,0,completed,,0,tenants
1704,2026-03-21 19:58:46.570458+00,2026-03-21 19:58:46.570458+00,0,completed,,1656,tenants
1734,2026-03-24 22:28:44.835025+00,2026-03-24 22:28:44.835025+00,0,completed,,1656,inventory_items
2115,2026-04-20 14:06:31.122382+00,2026-04-20 14:06:31.122382+00,0,completed,,414,tenants
1779,2026-03-25 11:30:54.928863+00,2026-03-25 11:30:54.928863+00,0,completed,,1656,inventory_items
1816,2026-03-26 01:28:25.028146+00,2026-03-26 01:28:25.028146+00,0,completed,,1656,inventory_items
2147,2026-04-28 04:04:41.352705+00,2026-04-28 04:04:41.352705+00,0,completed,,828,tenants
1828,2026-03-26 01:29:34.809357+00,2026-03-26 01:29:34.809357+00,0,completed,,1656,inventory_items
1856,2026-03-27 08:14:42.029738+00,2026-03-27 08:14:42.029738+00,0,completed,,1656,inventory_items
2178,2026-04-30 03:00:00.57871+00,2026-04-30 03:00:00.57871+00,0,completed,,0,inventory_items
1885,2026-03-28 08:30:58.373849+00,2026-03-28 08:30:58.373849+00,0,completed,,1656,tenants
1886,2026-03-28 08:33:27.564183+00,2026-03-28 08:33:27.564183+00,0,completed,,1656,tenants
2208,2026-05-03 02:52:36.121373+00,2026-05-03 02:52:36.121373+00,0,completed,,1656,inventory_items
2237,2026-05-04 02:12:01.298836+00,2026-05-04 02:12:01.298836+00,0,completed,,1656,inventory_items
